"variable_id","title","description","register_type","register_address","usable_address","divisor","factor","unit","variable_size","rest_writable","minimum_raw","maximum_raw","default_raw","included_in_definition","mqtt_topic"
5338,"End month, fixed tariff smart energy source","","holding",1175,true,1,1,"","u8",true,1,12,12,false,""
5407,"Start day tariff, shunt additional heat smart energy source","","holding",1244,true,1,1,"","u8",true,1,31,1,false,""
5408,"End day tariff, shunt additional heat  smart energy source","","holding",1245,true,1,1,"","u8",true,1,31,31,false,""
5409,"Start month tariff, shunt additional heat smart energy source","","holding",1246,true,1,1,"","u8",true,1,12,1,false,""
5410,"End month tariff, shunt additional heat smart energy source","","holding",1247,true,1,1,"","u8",true,1,12,12,false,""
5443,"Start day tariff, ext. step add. heat smart energy source","","holding",1280,true,1,1,"","u8",true,1,31,1,false,""
5444,"End day tariff, ext. step add. heat  smart energy source","","holding",1281,true,1,1,"","u8",true,1,31,31,false,""
5445,"Start month tariff, ext. step add. heat smart energy source","","holding",1282,true,1,1,"","u8",true,1,12,1,false,""
5446,"End month tariff, ext. step add. heat smart energy source","","holding",1283,true,1,1,"","u8",true,1,12,12,false,""
5479,"Ground water pump temperature alarm","","holding",1316,true,1,1,"","u8",true,0,1,0,false,""
5480,"Ground water pump temperature alarm level","","holding",1317,true,1,1,"°C","s8",true,-15,20,3,false,""
5482,"Brine pump auto mode","","holding",1319,true,1,1,"","s8",true,0,2,1,false,""
5497,"Max difference, SES priority 1 energy source","","holding",1326,true,10,0.1,"°C","s16",true,10,250,100,false,""
5498,"Max difference, SES lower priority energy source","","holding",1327,true,10,0.1,"°C","s16",true,10,250,70,false,""
5928,"Installed (EB101)","","holding",1550,true,1,1,"","u8",true,0,1,1,false,""
6000,"EME20","","holding",4000,true,1,1,"","u8",true,0,1,0,false,""
6002,"Current power","","input",2176,true,1,1,"W","u32",false,0,0,0,false,""
6016,"Ground water pump's control signal","","holding",4012,true,1,1,"","s8",true,0,0,0,false,""
6138,"Total average power (Solar PV)","","input",2178,true,100,0.01,"kW","u32",false,0,0,0,false,""
6139,"Total energy","","input",2180,true,10,0.1,"kWh","s32",false,0,0,0,false,""
6154,"Mode, energy meter (BE6)","","holding",4015,true,1,1,"","u8",true,0,255,255,false,""
6155,"Mode, energy meter (BE7)","","holding",4016,true,1,1,"","u8",true,0,255,255,false,""
6215,"ERS 2","","holding",4076,true,1,1,"","u8",true,0,1,0,false,""
6216,"ERS 3","","holding",4077,true,1,1,"","u8",true,0,1,0,false,""
6217,"ERS 4","","holding",4078,true,1,1,"","u8",true,0,1,0,false,""
6367,"Hot water additional heat used in heating mode","","holding",4203,true,1,1,"","u8",true,0,1,0,false,""
6477,"Mode, energy meter (BE11)","","holding",4127,true,1,1,"","u8",true,0,255,255,false,""
6588,"Hi press (EB101-BP9)","","input",0,false,10,0.1,"bar","s16",false,0,0,0,false,""
6717,"Ext. add. heat active steps","","input",2454,true,1,1,"","u8",false,0,0,0,false,""
6759,"HTS 2","","holding",1981,true,1,1,"","u8",true,0,1,0,false,""
6760,"HTS 3","","holding",1982,true,1,1,"","u8",true,0,1,0,false,""
6761,"HTS 4","","holding",1983,true,1,1,"","u8",true,0,1,0,false,""
6837,"External adjustment, cooling climate system 8","","holding",4138,true,1,1,"","s8",true,-10,10,0,false,""
6838,"External adjustment, cooling climate system 7","","holding",4139,true,1,1,"","s8",true,-10,10,0,false,""
6839,"External adjustment, cooling climate system 6","","holding",4140,true,1,1,"","s8",true,-10,10,0,false,""
6840,"External adjustment, cooling climate system 5","","holding",4141,true,1,1,"","s8",true,-10,10,0,false,""
6841,"External adjustment, cooling climate system 4","","holding",4142,true,1,1,"","s8",true,-10,10,0,false,""
6842,"External adjustment, cooling climate system 3","","holding",4143,true,1,1,"","s8",true,-10,10,0,false,""
6843,"External adjustment, cooling climate system 2","","holding",4144,true,1,1,"","s8",true,-10,10,0,false,""
6844,"External adjustment, cooling climate system 1","","holding",4145,true,1,1,"","s8",true,-10,10,0,false,""
6846,"External adjustment with room sensor, cooling climate system 8","","holding",4146,true,10,0.1,"°C","s16",true,50,300,200,false,""
6847,"External adjustment with room sensor, cooling climate system 7","","holding",4147,true,10,0.1,"°C","s16",true,50,300,200,false,""
6848,"External adjustment with room sensor, cooling climate system 6","","holding",4148,true,10,0.1,"°C","s16",true,50,300,200,false,""
6849,"External adjustment with room sensor, cooling climate system 5","","holding",4149,true,10,0.1,"°C","s16",true,50,300,200,false,""
6850,"External adjustment with room sensor, cooling climate system 4","","holding",4150,true,10,0.1,"°C","s16",true,50,300,200,false,""
6851,"External adjustment with room sensor, cooling climate system 3","","holding",4151,true,10,0.1,"°C","s16",true,50,300,200,false,""
6852,"External adjustment with room sensor, cooling climate system 2","","holding",4152,true,10,0.1,"°C","s16",true,50,300,200,false,""
6853,"External adjustment with room sensor, cooling climate system 1","","holding",4153,true,10,0.1,"°C","s16",true,50,300,200,false,""
6936,"blockFreq 1 (EB102)","","holding",4164,true,1,1,"","u8",true,0,1,0,false,""
6938,"blockFreq 1 (EB103)","","holding",4165,true,1,1,"","u8",true,0,1,0,false,""
6940,"blockFreq 1 (EB104)","","holding",4166,true,1,1,"","u8",true,0,1,0,false,""
6942,"blockFreq 1 (EB105)","","holding",4167,true,1,1,"","u8",true,0,1,0,false,""
6944,"blockFreq 1 (EB106)","","holding",4168,true,1,1,"","u8",true,0,1,0,false,""
6946,"blockFreq 1 (EB107)","","holding",4169,true,1,1,"","u8",true,0,1,0,false,""
6948,"blockFreq 1 (EB108)","","holding",4170,true,1,1,"","u8",true,0,1,0,false,""
6984,"Power at DOT, manual value","","holding",4200,true,1,1,"","u8",true,0,1,0,false,""
7022,"Blocking actions (ERS 3)","","holding",4100,true,1,1,"","u8",true,0,2,2,false,""
7023,"Blocking actions (ERS 4)","","holding",4101,true,1,1,"","u8",true,0,2,2,false,""
7208,"Night cooling diff","","holding",2943,true,1,1,"°C","u8",true,3,10,6,false,""
8034,"Minimum permitted speed (EB101 GP12)","","holding",5352,true,1,1,"%","u8",true,1,50,0,false,""
8052,"Start fan de-icing (EB101)","","holding",5360,true,1,1,"","s8",true,0,1,0,false,""
8060,"Defrost Requested EB101","","holding",5368,true,1,1,"","s8",true,0,1,0,false,""
8183,"System 1 (RMU)","","holding",176,true,1,1,"","u8",true,0,1,0,false,""
8184,"System 2 (RMU)","","holding",177,true,1,1,"","u8",true,0,1,0,false,""
8185,"System 3 (RMU)","","holding",178,true,1,1,"","u8",true,0,1,0,false,""
8186,"System 4 (RMU)","","holding",179,true,1,1,"","u8",true,0,1,0,false,""
8187,"System 5 (RMU)","","holding",1998,true,1,1,"","u8",true,0,1,0,false,""
8188,"System 6 (RMU)","","holding",1999,true,1,1,"","u8",true,0,1,0,false,""
8189,"System 7 (RMU)","","holding",2000,true,1,1,"","u8",true,0,1,0,false,""
8190,"System 8 (RMU)","","holding",2001,true,1,1,"","u8",true,0,1,0,false,""
8982,"Away mode status","","holding",5390,true,1,1,"","u8",true,0,0,0,false,""
9028,"The start guide has been run","","holding",2742,true,1,1,"","u8",true,0,1,1,false,""
9659,"Audio signal on alarm","","holding",5326,true,1,1,"","u8",true,0,1,1,false,""
9663,"Sound when pressing button","","holding",5327,true,1,1,"","u8",true,0,1,1,false,""
9664,"BT12 offset, heat pump 1","","holding",5328,true,10,0.1,"°C","s8",true,-50,50,0,false,""
10567,"Additional heat step, emergency mode","","holding",3058,true,1,1,"","u8",true,0,7,0,false,""
10591,"Heating, auto","","holding",3059,true,1,1,"","u8",true,0,1,1,false,""
10613,"Activate SG Ready via API","","holding",3032,true,1,1,"","u8",true,0,1,0,false,""
10691,"Factor","","holding",3033,true,1,1,"","u8",true,1,10,5,false,""
12385,"Period","","holding",3088,true,1,1,"","u8",true,0,1,0,false,""
12386,"Number of years","","holding",3089,true,1,1,"","u8",true,1,10,1,false,""
12387,"Months","","holding",3090,true,1,1,"","u32",true,0,4095,4095,false,""
12392,"Show outdoor temperature","","holding",3096,true,1,1,"","u8",true,0,0,0,false,""
12393,"Show indoor temperature","","holding",3097,true,1,1,"","u8",true,0,0,0,false,""
12396,"Active days","","holding",3066,true,1,1,"","u8",true,0,127,0,false,""
12397,"Active days","","holding",3067,true,1,1,"","u8",true,0,127,0,false,""
12398,"Active days","","holding",3068,true,1,1,"","u8",true,0,127,0,false,""
12399,"Active days","","holding",3069,true,1,1,"","u8",true,0,127,0,false,""
12400,"Active days","","holding",3070,true,1,1,"","u8",true,0,127,0,false,""
12401,"Start time","","holding",5393,true,1,1,"","unknown",true,0,86400,0,false,""
12402,"Start time","","holding",5397,true,1,1,"","unknown",true,0,86400,0,false,""
12403,"Stop time","","holding",5401,true,1,1,"","unknown",true,0,86400,0,false,""
12463,"AUX relay (AUX11)","","holding",224,true,1,1,"","u8",true,0,33,5,true,"settings/aux11function"
14046,"Offset cooling (Solar PV)","","holding",2667,true,1,1,"","s8",true,-10,0,-1,false,""
14047,"Offset heating (Solar PV)","","holding",2668,true,1,1,"","u8",true,0,10,1,false,""
14048,"Offset pool (Solar PV)","","holding",2669,true,1,1,"°C","u8",true,0,10,10,false,""
14050,"Cooling (Solar PV)","","holding",2666,true,1,1,"","u8",true,0,1,0,false,""
14051,"AUX (Solar PV)","","holding",2675,true,1,1,"","u8",true,0,1,0,false,""
14062,"Temperature overcharging pool","","holding",0,false,1,1,"°C","u8",true,1,50,1,false,""
14312,"Modbus TCP/IP Ext. (Solar PV)","","holding",2107,true,1,1,"","u8",true,0,1,0,false,""
14313,"Modbus TCP/IP Ext.Include own consumption (Solar PV)","","holding",2108,true,1,1,"","u8",true,0,1,0,false,""
14314,"Modbus TCP/IP Ext. Available power (Solar PV)","","holding",2109,true,1,1,"","u16",true,0,65535,0,false,""
14318,"External adjustment input, main unit (ECS1)","0: Zones, 1: Climate system, 2: Profile","holding",2111,true,1,1,"","u8",true,0,1,0,false,""
14319,"External adjustment input (ECS2)","0: Zones, 1: Climate system, 2: Profile","holding",2112,true,1,1,"","u8",true,0,1,0,false,""
14320,"External adjustment input (ECS3)","0: Zones, 1: Climate system, 2: Profile","holding",2113,true,1,1,"","u8",true,0,1,0,false,""
14321,"External adjustment input (ECS4)","0: Zones, 1: Climate system, 2: Profile","holding",2114,true,1,1,"","u8",true,0,1,0,false,""
14322,"External adjustment input (ECS5)","0: Zones, 1: Climate system, 2: Profile","holding",2115,true,1,1,"","u8",true,0,1,0,false,""
14323,"External adjustment input (ECS6)","0: Zones, 1: Climate system, 2: Profile","holding",2116,true,1,1,"","u8",true,0,1,0,false,""
14324,"External adjustment input (ECS7)","0: Zones, 1: Climate system, 2: Profile","holding",2117,true,1,1,"","u8",true,0,1,0,false,""
14325,"External adjustment input (ECS8)","0: Zones, 1: Climate system, 2: Profile","holding",2118,true,1,1,"","u8",true,0,1,0,false,""
14326,"Zone 1 affected by ECS1","Bit position for zone","holding",2119,true,1,1,"","u8",true,0,1,0,false,""
14327,"Zone 2 affected by ECS1","Bit position for zone","holding",2120,true,1,1,"","u8",true,0,1,0,false,""
14328,"Zone 3 affected by ECS1","Bit position for zone","holding",2121,true,1,1,"","u8",true,0,1,0,false,""
14329,"Zone 4 affected by ECS1","Bit position for zone","holding",2122,true,1,1,"","u8",true,0,1,0,false,""
14330,"Zone 5 affected by ECS1","Bit position for zone","holding",2123,true,1,1,"","u8",true,0,1,0,false,""
14331,"Zone 6 affected by ECS1","Bit position for zone","holding",2124,true,1,1,"","u8",true,0,1,0,false,""
14332,"Zone 7 affected by ECS1","Bit position for zone","holding",2125,true,1,1,"","u8",true,0,1,0,false,""
14333,"Zone 8 affected by ECS1","Bit position for zone","holding",2126,true,1,1,"","u8",true,0,1,0,false,""
14334,"Zone 9 affected by ECS1","Bit position for zone","holding",2127,true,1,1,"","u8",true,0,1,0,false,""
14335,"Zone 10 affected by ECS1","Bit position for zone","holding",2128,true,1,1,"","u8",true,0,1,0,false,""
14336,"Zone 11 affected by ECS1","Bit position for zone","holding",2129,true,1,1,"","u8",true,0,1,0,false,""
14337,"Zone 12 affected by ECS1","Bit position for zone","holding",2130,true,1,1,"","u8",true,0,1,0,false,""
14338,"Zone 13 affected by ECS1","Bit position for zone","holding",2131,true,1,1,"","u8",true,0,1,0,false,""
14339,"Zone 14 affected by ECS1","Bit position for zone","holding",2132,true,1,1,"","u8",true,0,1,0,false,""
14340,"Zone 15 affected by ECS1","Bit position for zone","holding",2133,true,1,1,"","u8",true,0,1,0,false,""
14341,"Zone 16 affected by ECS1","Bit position for zone","holding",2134,true,1,1,"","u8",true,0,1,0,false,""
14342,"Zone 17 affected by ECS1","Bit position for zone","holding",2135,true,1,1,"","u8",true,0,1,0,false,""
14343,"Zone 18 affected by ECS1","Bit position for zone","holding",2136,true,1,1,"","u8",true,0,1,0,false,""
14344,"Zone 19 affected by ECS1","Bit position for zone","holding",2137,true,1,1,"","u8",true,0,1,0,false,""
14345,"Zone 20 affected by ECS1","Bit position for zone","holding",2138,true,1,1,"","u8",true,0,1,0,false,""
14346,"Zone 21 affected by ECS1","Bit position for zone","holding",2139,true,1,1,"","u8",true,0,1,0,false,""
14347,"Zone 22 affected by ECS1","Bit position for zone","holding",2140,true,1,1,"","u8",true,0,1,0,false,""
14348,"Zone 23 affected by ECS1","Bit position for zone","holding",2141,true,1,1,"","u8",true,0,1,0,false,""
14349,"Zone 24 affected by ECS1","Bit position for zone","holding",2142,true,1,1,"","u8",true,0,1,0,false,""
14350,"Zone 25 affected by ECS1","Bit position for zone","holding",2143,true,1,1,"","u8",true,0,1,0,false,""
14351,"Zone 26 affected by ECS1","Bit position for zone","holding",2144,true,1,1,"","u8",true,0,1,0,false,""
14352,"Zone 27 affected by ECS1","Bit position for zone","holding",2145,true,1,1,"","u8",true,0,1,0,false,""
14353,"Zone 28 affected by ECS1","Bit position for zone","holding",2146,true,1,1,"","u8",true,0,1,0,false,""
14354,"Zone 29 affected by ECS1","Bit position for zone","holding",2147,true,1,1,"","u8",true,0,1,0,false,""
14355,"Zone 30 affected by ECS1","Bit position for zone","holding",2148,true,1,1,"","u8",true,0,1,0,false,""
14356,"Zone 31 affected by ECS1","Bit position for zone","holding",2149,true,1,1,"","u8",true,0,1,0,false,""
14357,"Zone 32 affected by ECS1","Bit position for zone","holding",2150,true,1,1,"","u8",true,0,1,0,false,""
14358,"Zone 33 affected by ECS1","Bit position for zone","holding",2151,true,1,1,"","u8",true,0,1,0,false,""
14359,"Zone 34 affected by ECS1","Bit position for zone","holding",2152,true,1,1,"","u8",true,0,1,0,false,""
14360,"Zone 35 affected by ECS1","Bit position for zone","holding",2153,true,1,1,"","u8",true,0,1,0,false,""
14361,"Zone 36 affected by ECS1","Bit position for zone","holding",2154,true,1,1,"","u8",true,0,1,0,false,""
14362,"Zone 37 affected by ECS1","Bit position for zone","holding",2155,true,1,1,"","u8",true,0,1,0,false,""
14363,"Zone 38 affected by ECS1","Bit position for zone","holding",2156,true,1,1,"","u8",true,0,1,0,false,""
14364,"Zone 39 affected by ECS1","Bit position for zone","holding",2157,true,1,1,"","u8",true,0,1,0,false,""
14365,"Zone 40 affected by ECS1","Bit position for zone","holding",2158,true,1,1,"","u8",true,0,1,0,false,""
14646,"Input on ECS1 affects ECS1","Bit position for zone","holding",2439,true,1,1,"","u8",true,0,1,0,false,""
14647,"Input on ECS1 affects ECS2","Bit position for zone","holding",2440,true,1,1,"","u8",true,0,1,0,false,""
14648,"Input on ECS1 affects ECS3","Bit position for zone","holding",2441,true,1,1,"","u8",true,0,1,0,false,""
14649,"Input on ECS1 affects ECS4","Bit position for zone","holding",2442,true,1,1,"","u8",true,0,1,0,false,""
14650,"Input on ECS1 affects ECS5","Bit position for zone","holding",2443,true,1,1,"","u8",true,0,1,0,false,""
14651,"Input on ECS1 affects ECS6","Bit position for zone","holding",2444,true,1,1,"","u8",true,0,1,0,false,""
14652,"Input on ECS1 affects ECS7","Bit position for zone","holding",2445,true,1,1,"","u8",true,0,1,0,false,""
14653,"Input on ECS1 affects ECS8","Bit position for zone","holding",2446,true,1,1,"","u8",true,0,1,0,false,""
14710,"External setting for adjustment migrated","","holding",2503,true,1,1,"","u8",true,0,1,0,false,""
14968,"Max. step internal additional heat","","holding",2504,true,1,1,"","u8",true,0,7,3,false,""
14987,"Version, inverter (EB101)","","input",2147,true,1,1,"","u8",false,0,0,0,false,""
15078,"Time between filter replacement","","holding",2676,true,1,1,"","u8",true,1,24,3,false,""
15079,"Time between filter replacement","","holding",2677,true,1,1,"","u8",true,1,24,3,false,""
15080,"Time between filter replacement","","holding",2678,true,1,1,"","u8",true,1,24,3,false,""
15081,"Time between filter replacement","","holding",2679,true,1,1,"","u8",true,1,24,3,false,""
21583,"Return time fan 4","","holding",2700,true,1,1,"h","u8",true,1,24,4,false,""
21584,"Return time fan 4","","holding",2701,true,1,1,"h","u8",true,1,24,4,false,""
21585,"Return time fan 4","","holding",2702,true,1,1,"h","u8",true,1,24,4,false,""
21586,"Return time fan 4","","holding",2703,true,1,1,"h","u8",true,1,24,4,false,""
21587,"Return time fan 4","","holding",2704,true,1,1,"h","u8",true,1,24,4,false,""
21588,"Return time fan 4","","holding",2705,true,1,1,"h","u8",true,1,24,4,false,""
21589,"Return time fan 4","","holding",2706,true,1,1,"h","u8",true,1,24,4,false,""
21590,"Return time fan 4","","holding",2707,true,1,1,"h","u8",true,1,24,4,false,""
21591,"Return time fan 4","","holding",2708,true,1,1,"h","u8",true,1,24,4,false,""
21592,"Return time fan 4","","holding",2709,true,1,1,"h","u8",true,1,24,4,false,""
21593,"Return time fan 4","","holding",2710,true,1,1,"h","u8",true,1,24,4,false,""
21594,"Return time fan 4","","holding",2711,true,1,1,"h","u8",true,1,24,4,false,""
21595,"Return time fan 4","","holding",2712,true,1,1,"h","u8",true,1,24,4,false,""
21596,"Return time fan 4","","holding",2713,true,1,1,"h","u8",true,1,24,4,false,""
21597,"Return time fan 4","","holding",2714,true,1,1,"h","u8",true,1,24,4,false,""
21598,"Return time fan 4","","holding",2715,true,1,1,"h","u8",true,1,24,4,false,""
21599,"Time between filter replacement","","holding",2728,true,1,1,"","u8",true,1,24,3,false,""
21600,"Time between filter replacement","","holding",2729,true,1,1,"","u8",true,1,24,3,false,""
21601,"Time between filter replacement","","holding",2730,true,1,1,"","u8",true,1,24,3,false,""
21602,"Time between filter replacement","","holding",2731,true,1,1,"","u8",true,1,24,3,false,""
22070,"AUX from Modbus","","holding",2740,true,1,1,"","u8",true,0,69,0,false,""
22077,"AUX from Modbus","","holding",2741,true,1,1,"","s16",true,0,0,0,false,""
22150,"Heat pump test - Silent mode (EB101/EB102)","","holding",5101,true,1,1,"","u8",true,0,1,0,false,""
22268,"Last defrost, heat pump 1","0 = Successful, 1: Low supply, 2: Low return, 3: Low flow, 4: Low LP, 5: Max time, 255 = Not accessible","input",2158,true,1,1,"","u8",false,0,255,255,true,"heatpump/lastdefrost"
23129,"ERS 5","","holding",2820,true,1,1,"","u8",true,0,1,0,false,""
23130,"ERS 6","","holding",2821,true,1,1,"","u8",true,0,1,0,false,""
23131,"ERS 7","","holding",2822,true,1,1,"","u8",true,0,1,0,false,""
23132,"ERS 8","","holding",2823,true,1,1,"","u8",true,0,1,0,false,""
23133,"ERS 5","","holding",2824,true,1,1,"","u8",true,0,1,1,false,""
23134,"ERS 6","","holding",2825,true,1,1,"","u8",true,0,1,1,false,""
23135,"ERS 7","","holding",2826,true,1,1,"","u8",true,0,1,1,false,""
23136,"ERS 8","","holding",2827,true,1,1,"","u8",true,0,1,1,false,""
23137,"Min. vent temp. (ERS 5)","","holding",2857,true,1,1,"°C","u8",true,0,10,3,false,""
23138,"Min. vent temp. (ERS 6)","","holding",2858,true,1,1,"°C","u8",true,0,10,3,false,""
23139,"Min. vent temp. (ERS 7)","","holding",2859,true,1,1,"°C","u8",true,0,10,3,false,""
23140,"Min. vent temp. (ERS 8)","","holding",2860,true,1,1,"°C","u8",true,0,10,3,false,""
23141,"Blocking actions (ERS 5)","","holding",2828,true,1,1,"","u8",true,0,2,2,false,""
23142,"Blocking actions (ERS 6)","","holding",2829,true,1,1,"","u8",true,0,2,2,false,""
23143,"Blocking actions (ERS 7)","","holding",2830,true,1,1,"","u8",true,0,2,2,false,""
23144,"Blocking actions (ERS 8)","","holding",2831,true,1,1,"","u8",true,0,2,2,false,""
23205,"Fan mode 5","","input",2168,true,1,1,"%","u8",false,0,0,0,false,""
23206,"Fan mode 6","","input",2169,true,1,1,"%","u8",false,0,0,0,false,""
23207,"Fan mode 7","","input",2170,true,1,1,"%","u8",false,0,0,0,false,""
23208,"Fan mode 8","","input",2171,true,1,1,"%","u8",false,0,0,0,false,""
24483,"Modbus use ext. calc supply","","holding",5008,true,1,1,"","u8",true,0,1,0,false,""
24484,"Supply Line Set Point Heating 1","","holding",5009,true,10,0.1,"°C","s16",true,50,800,450,true,"settings/calculatedheatingsupplytemperature"
24485,"Supply Line Set Point Heating 2","","holding",5010,true,10,0.1,"°C","s16",true,50,800,450,false,""
24486,"Supply Line Set Point Heating 3","","holding",5011,true,10,0.1,"°C","s16",true,50,800,450,false,""
24487,"Supply Line Set Point Heating 4","","holding",5012,true,10,0.1,"°C","s16",true,50,800,450,false,""
24488,"Supply Line Set Point Heating 5","","holding",5013,true,10,0.1,"°C","s16",true,50,800,450,false,""
24489,"Supply Line Set Point Heating 6","","holding",5014,true,10,0.1,"°C","s16",true,50,800,450,false,""
24490,"Supply Line Set Point Heating 7","","holding",5015,true,10,0.1,"°C","s16",true,50,800,450,false,""
24491,"Supply Line Set Point Heating 8","","holding",5016,true,10,0.1,"°C","s16",true,50,800,450,false,""
24492,"Supply Line Set Point Cooling 1","","holding",5017,true,10,0.1,"°C","s16",true,-50,300,250,true,"settings/calculatedcoolingsupplytemperature"
24493,"Supply Line Set Point Cooling 2","","holding",5018,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24494,"Supply Line Set Point Cooling 3","","holding",5019,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24495,"Supply Line Set Point Cooling 4","","holding",5020,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24496,"Supply Line Set Point Cooling 5","","holding",5021,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24497,"Supply Line Set Point Cooling 6","","holding",5022,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24498,"Supply Line Set Point Cooling 7","","holding",5023,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24499,"Supply Line Set Point Cooling 8","","holding",5024,true,10,0.1,"°C","s16",true,-50,300,250,false,""
24961,"Relay status","","input",0,false,1,1,"","u8",false,0,0,0,false,""
25154,"Energy log - Produced energy for heating over the past hour","","input",2283,true,100,0.01,"kWh","u32",false,0,0,0,false,""
25155,"Energy log - Produced energy for hot water over the past hour","","input",2285,true,100,0.01,"kWh","u32",false,0,0,0,false,""
25158,"Energy log - Used energy for heating over the past hour","","input",2291,true,100,0.01,"kWh","u32",false,0,0,0,false,""
25159,"Energy log - Used energy for hot water over the past hour","","input",2293,true,100,0.01,"kWh","u32",false,0,0,0,false,""
25162,"Energy log - Used energy by additional heater for heating over the past hour","","input",2299,true,100,0.01,"kWh","u32",false,0,0,0,false,""
25163,"Energy log - Used energy by additional heater for hot water over the past hour","","input",2301,true,100,0.01,"kWh","u32",false,0,0,0,false,""
25165,"Energy log - Current power consumption","","input",2305,true,100,0.01,"kW","u32",false,0,0,0,false,""
25166,"Energy log - Current power consumption, components","","input",2408,true,100,0.01,"kW","u32",false,0,0,0,false,""
25671,"Compressor, total time energy storage, main unit (EP14)","","input",2335,true,1,1,"h","u32",false,0,2147483647,0,false,""
25672,"Compressor, total time energy storage, main unit (EP15)","","input",2337,true,1,1,"h","u32",false,0,2147483647,0,false,""
25673,"Compressor, total time energy storage, heat pump 1 (EP14)","","input",2339,true,1,1,"h","u32",false,0,2147483647,0,false,""
25674,"Compressor, total time energy storage, heat pump 1 (EP15)","","input",2341,true,1,1,"h","u32",false,0,2147483647,0,false,""
25675,"Compressor, total time energy storage, heat pump 2 (EP14)","","input",2343,true,1,1,"h","u32",false,0,2147483647,0,false,""
25676,"Compressor, total time energy storage, heat pump 2 (EP15)","","input",2345,true,1,1,"h","u32",false,0,2147483647,0,false,""
25677,"Compressor, total time energy storage, heat pump 3 (EP14)","","input",2347,true,1,1,"h","u32",false,0,2147483647,0,false,""
25678,"Compressor, total time energy storage, heat pump 3 (EP15)","","input",2349,true,1,1,"h","u32",false,0,2147483647,0,false,""
25679,"Compressor, total time energy storage, heat pump 4 (EP14)","","input",2351,true,1,1,"h","u32",false,0,2147483647,0,false,""
25680,"Compressor, total time energy storage, heat pump 4 (EP15)","","input",2353,true,1,1,"h","u32",false,0,2147483647,0,false,""
25681,"Compressor, total time energy storage, heat pump 5 (EP14)","","input",2355,true,1,1,"h","u32",false,0,2147483647,0,false,""
25682,"Compressor, total time energy storage, heat pump 5 (EP15)","","input",2357,true,1,1,"h","u32",false,0,2147483647,0,false,""
25683,"Compressor, total time energy storage, heat pump 6 (EP14)","","input",2359,true,1,1,"h","u32",false,0,2147483647,0,false,""
25684,"Compressor, total time energy storage, heat pump 6 (EP15)","","input",2361,true,1,1,"h","u32",false,0,2147483647,0,false,""
25685,"Compressor, total time energy storage, heat pump 7 (EP14)","","input",2363,true,1,1,"h","u32",false,0,2147483647,0,false,""
25686,"Compressor, total time energy storage, heat pump 7 (EP15)","","input",2365,true,1,1,"h","u32",false,0,2147483647,0,false,""
25687,"Compressor, total time energy storage, heat pump 8 (EP14)","","input",2367,true,1,1,"h","u32",false,0,2147483647,0,false,""
25688,"Compressor, total time energy storage, heat pump 8 (EP15)","","input",2369,true,1,1,"h","u32",false,0,2147483647,0,false,""
26694,"External reading of BT1 activated","","input",5208,true,1,1,"","u8",false,0,0,0,false,""
26695,"External reading of BT25 activated","","input",5209,true,1,1,"","u8",false,0,0,0,false,""
26696,"External reading of BT71 activated","","input",5210,true,1,1,"","u8",false,0,0,0,false,""
26697,"External reading of BT5 activated","","input",5211,true,1,1,"","u8",false,0,0,0,false,""
26698,"External reading of BT6 activated","","input",5212,true,1,1,"","u8",false,0,0,0,false,""
26699,"External reading of BT7 activated","","input",5213,true,1,1,"","u8",false,0,0,0,false,""
26702,"External reading of BT52 activated","","holding",5216,true,1,1,"","u8",true,0,1,0,false,""
26703,"External reading of value BT1","","holding",5217,true,10,0.1,"°C","s16",false,0,0,0,false,""
26704,"External reading of value BT25","","holding",5218,true,10,0.1,"°C","s16",false,0,0,0,false,""
26705,"External reading of value BT71","","holding",5219,true,10,0.1,"°C","s16",false,0,0,0,false,""
26706,"External reading of value BT5","","holding",5220,true,10,0.1,"°C","s16",false,0,0,0,false,""
26707,"External reading of value BT6","","holding",5221,true,10,0.1,"°C","s16",false,0,0,0,false,""
26708,"External reading of value BT7","","holding",5222,true,10,0.1,"°C","s16",false,0,0,0,false,""
26711,"External reading of value BT52","","holding",5225,true,10,0.1,"°C","s16",false,0,0,0,false,""
26817,"Energiepreis 00:00 - 01:00","","holding",6014,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26818,"Energiepreis 01:00 - 02:00","","holding",6016,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26819,"Energiepreis 02:00 - 03:00","","holding",6018,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26820,"Energiepreis 03:00 - 04:00","","holding",6020,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26821,"Energiepreis 04:00 - 05:00","","holding",6022,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
26822,"Energiepreis 05:00 - 06:00","","holding",6024,true,1,1,"","s32",true,-2147483648,2147483647,2147483647,false,""
